loss,accuracy,epoch
3.3217592239379883,0.4502032399177551,1
1.8606270551681519,0.8701727390289307,2
0.5354537963867188,0.9829776287078857,3
0.1602679342031479,0.9987296462059021,4
0.07632139325141907,0.9987296462059021,5
0.04653116315603256,0.9987296462059021,6
0.03260670602321625,0.9987296462059021,7
0.02449086494743824,0.9984756112098694,8
0.01945924200117588,0.9987296462059021,9
0.016031304374337196,0.9982215166091919,10
