mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__batch_size,param_clf__epochs,param_clf__layers,param_clf__optimizer,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
2.2342462062835695,0.06213260699951814,0.20282254219055176,0.003546190539149999,32,10,"[256, 128]",adam,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [256, 128], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.1316026210784913,0.08629111687557145,0.2069314956665039,0.00531851945211353,32,10,"[256, 128]",sgd,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [256, 128], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,0.9908536585365854,0.9981707317073172,0.0036585365853658573,31,1.0,1.0,1.0,1.0,0.9904294894889862,0.9980858978977972,0.003828204204405505,31
2.493404483795166,0.07959120248384458,0.2091297149658203,0.0024160458970523594,32,10,"[512, 256]",adam,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [512, 256], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.227599334716797,0.06243614173225307,0.2082273006439209,0.004706061459022327,32,10,"[512, 256]",sgd,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [512, 256], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.010459566116333,0.2221766050535676,0.2129377841949463,0.004973135881564635,32,20,"[128, 64]",adam,"{'clf__batch_size': 32, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.351153564453125,0.02314278683368162,0.22576680183410644,0.04459202059055929,32,20,"[128, 64]",sgd,"{'clf__batch_size': 32, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.578802108764648,0.30636819187129277,0.22374238967895507,0.015117150233652791,32,20,"[256, 128]",adam,"{'clf__batch_size': 32, 'clf__epochs': 20, 'clf__layers': [256, 128], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.993321990966797,0.1609558598441506,0.21853718757629395,0.009447055007528524,32,20,"[256, 128]",sgd,"{'clf__batch_size': 32, 'clf__epochs': 20, 'clf__layers': [256, 128], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.604747152328491,0.1754513277915246,0.23261218070983886,0.03733408145860892,32,20,"[512, 256]",adam,"{'clf__batch_size': 32, 'clf__epochs': 20, 'clf__layers': [512, 256], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.415055608749389,0.2626234512931945,0.21432828903198242,0.009603570457939513,32,20,"[512, 256]",sgd,"{'clf__batch_size': 32, 'clf__epochs': 20, 'clf__layers': [512, 256], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
