mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.07322216033935547,0.003933900639500649,0.009273433685302734,0.000594575260334292,5,sqrt,2,2,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.9095528455284553,0.8943089430894309,0.875,0.9227642276422764,0.983739837398374,0.9170731707317072,0.03693710768302041,188,0.900774833413161,0.870675543941342,0.8554891478586876,0.9100077596329162,0.9838442519895828,0.904158307367138,0.04446413451775491,190
0.1436614513397217,0.005259309129629953,0.01214456558227539,0.000812910457329494,5,sqrt,2,2,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.991869918699187,0.9623983739837398,0.9634146341463414,0.9227642276422764,0.9949186991869918,0.9670731707317073,0.026033721274533385,159,0.9924494063640612,0.9543535912242023,0.9550518538600413,0.9096723525327675,0.994961537783273,0.9612977483528692,0.031164372368094186,161
0.01886410713195801,0.00046449616357410956,0.0076389312744140625,0.0005258030176347968,5,sqrt,2,5,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 10}",0.5985772357723578,0.665650406504065,0.584349593495935,0.568089430894309,0.6351626016260162,0.6103658536585367,0.035424211266722495,216,0.5770242986193692,0.6479831390479425,0.558162714409246,0.5512640919298568,0.5965288119467437,0.5861926111906317,0.03468325505394664,216
0.07493667602539063,0.0029038245683083693,0.009745645523071288,0.0010485912829695768,5,sqrt,2,5,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.9573170731707317,0.9806910569105691,0.9542682926829268,0.9400406504065041,0.8780487804878049,0.9420731707317073,0.03457077487958581,173,0.953195697092186,0.9821439295902535,0.9503626890741582,0.9345150272887717,0.8707840948857142,0.9382002875862167,0.037046873472604304,172
0.13862237930297852,0.0036978802278136796,0.01162099838256836,0.0005483254129730762,5,sqrt,2,5,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.991869918699187,0.9603658536585366,0.9166666666666666,0.9563008130081301,0.991869918699187,0.9634146341463415,0.027801728058150746,163,0.9921460359526681,0.9526549531681687,0.9021904684129749,0.949033720782074,0.9920518909185543,0.957615413846888,0.033311892826663664,163
0.018950605392456056,0.0005336252361046944,0.007001543045043945,6.816603576091168e-06,5,sqrt,2,10,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 10}",0.6117886178861789,0.7347560975609756,0.6402439024390244,0.6260162601626016,0.8079268292682927,0.6841463414634147,0.07539910773885496,204,0.6000967717200412,0.7186835263871321,0.6278579168283184,0.6104274605824858,0.7825275597563415,0.6679186470548638,0.07102419481620711,205
0.0729949951171875,0.0016254453095579985,0.00931549072265625,0.0003845712226533727,5,sqrt,2,10,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 50}",0.9115853658536586,0.8678861788617886,0.8963414634146342,0.9217479674796748,0.983739837398374,0.916260162601626,0.038320420451381086,189,0.9038538127646477,0.859129166320083,0.878199325133155,0.908983860761129,0.9843194565445901,0.906897124304721,0.04269233006277075,187
0.136361026763916,0.0005561411406001019,0.010999107360839843,0.0006333148865757622,5,sqrt,2,10,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",1.0,0.9583333333333334,0.9623983739837398,0.9654471544715447,0.9888211382113821,0.975,0.01639426408949249,154,1.0,0.9495129349737937,0.9546097028618322,0.9551635694928378,0.9890471000820903,0.9696666614821108,0.020683022981578755,155
0.020208978652954103,0.0007550447803703092,0.007301807403564453,0.0003967543912207002,5,sqrt,4,2,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 10}",0.7550813008130082,0.6554878048780488,0.6849593495934959,0.6483739837398373,0.6666666666666666,0.6821138211382114,0.03851827117902527,206,0.7255388497292387,0.6333392734873581,0.6750903832155102,0.6295841659276601,0.6446846899144406,0.6616474724548415,0.035721046136669085,206
0.07756919860839843,0.004972810117740806,0.009803485870361329,0.0011636937196230364,5,sqrt,4,2,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.9512195121951219,0.9563008130081301,0.9502032520325203,0.8871951219512195,0.9888211382113821,0.9467479674796747,0.032984492317237046,172,0.9480633320665356,0.9469755948835343,0.9404834998448011,0.8720886757195065,0.9894144367879265,0.9394051078604608,0.0378572980161137,170
0.13915300369262695,0.0011422824370349181,0.011403846740722656,0.0005349522445856444,5,sqrt,4,2,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.9745934959349594,0.9583333333333334,0.991869918699187,0.991869918699187,0.9959349593495935,0.9825203252032519,0.014160701990528725,146,0.9679840986532245,0.9497151625604712,0.9919230036101353,0.9920393069782272,0.9959592295662426,0.9795241602736601,0.017900955743421258,147
0.01981983184814453,0.0007860072200394164,0.0076026439666748045,0.0004860700190920153,5,sqrt,4,5,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 10}",0.7327235772357723,0.7449186991869918,0.5772357723577236,0.676829268292683,0.6229674796747967,0.6709349593495935,0.06388518871822808,208,0.7108074430182821,0.7135454114884854,0.5657046103846951,0.6686546168560562,0.5952574189132721,0.6507939001321581,0.06030401426943756,207
0.08045611381530762,0.006222229049189292,0.009802675247192383,0.0007490229751995882,5,sqrt,4,5,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.9532520325203252,0.8709349593495935,0.931910569105691,0.9258130081300813,0.9380081300813008,0.9239837398373982,0.028048780487804858,186,0.9503362397865491,0.8518865888777432,0.9170882843681636,0.915618276084016,0.9229098571453916,0.9115678492523726,0.0323739501727738,186
0.15728545188903809,0.008967433975473917,0.012709379196166992,0.00107903624767187,5,sqrt,4,5,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.9400406504065041,0.9583333333333334,0.967479674796748,0.9613821138211383,0.9573170731707317,0.9569105691056912,0.009148599540590982,166,0.9326541470535931,0.9498994826571002,0.9602540356281936,0.9514638882270995,0.9502350154390155,0.9489013138010003,0.008968797121325861,167
0.02349371910095215,0.005332576717722258,0.009197664260864259,0.0034288361246646204,5,sqrt,4,10,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 10}",0.5985772357723578,0.7713414634146342,0.6117886178861789,0.6128048780487805,0.7327235772357723,0.6654471544715447,0.07191905946100129,209,0.5834429951828106,0.7606261904517829,0.5955592186423802,0.6043534785991248,0.7089467473211783,0.6505857260394554,0.07097661042867376,208
0.09343056678771973,0.011300648710037461,0.010800552368164063,0.0013399849851647063,5,sqrt,4,10,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 50}",0.9369918699186992,0.9532520325203252,0.9034552845528455,0.9258130081300813,0.9186991869918699,0.9276422764227641,0.016802441207675115,183,0.9206877087881972,0.9493135856512326,0.8947937572065932,0.9154843726424499,0.9035995960883669,0.9167758040753679,0.018614515115707858,185
0.1490326404571533,0.008485237523953528,0.011899948120117188,0.00019848366041431807,5,sqrt,4,10,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",0.959349593495935,0.9603658536585366,0.9623983739837398,0.9583333333333334,0.9928861788617886,0.9666666666666666,0.013178508193046619,161,0.9559229570602079,0.9506523528102354,0.952355622470841,0.949479907099255,0.9927902514377677,0.9602402181756613,0.016419632852523056,162
0.019904327392578126,0.0010672949233768172,0.007425689697265625,0.0007628004513715505,5,log2,1,2,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 10}",0.7550813008130082,0.8140243902439024,0.4847560975609756,0.7774390243902439,0.75,0.716260162601626,0.11793242714901046,201,0.7267316679427387,0.7962260865298885,0.4631373073107228,0.7623873188050508,0.7234332590391283,0.6943831279255058,0.11862674732558857,201
0.06647334098815919,0.000954689053460338,0.009304523468017578,0.0008694591131853156,5,log2,1,2,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.9014227642276422,0.983739837398374,0.9400406504065041,0.9512195121951219,0.9634146341463414,0.9479674796747968,0.027415678113772195,171,0.882758689059222,0.9841637903736636,0.9243086096831287,0.9452578111273455,0.9529029014799245,0.937878360344657,0.03360015017460487,173
0.12628846168518065,0.0025294635401834726,0.011704158782958985,0.00039353464554721255,5,log2,1,2,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",1.0,0.9939024390243902,0.9369918699186992,0.9654471544715447,0.9969512195121951,0.9786585365853657,0.024220274975229637,152,1.0,0.9938919241436943,0.9181708158762278,0.9545538002805503,0.996959994384082,0.9727153069369109,0.03189247651211364,153
0.018400144577026368,0.000492111365682964,0.006831550598144531,0.00042050034508738995,5,log2,1,5,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 10}",0.8058943089430894,0.6310975609756098,0.6514227642276422,0.7052845528455285,0.907520325203252,0.7402439024390244,0.10326243465942453,199,0.7881537049630104,0.6060153568202867,0.6157852564265051,0.6912729707612868,0.9039968383229647,0.7210448254588108,0.11240352270246083,199
0.06571712493896484,0.0014942309488724206,0.009341096878051758,0.0007510713316501853,5,log2,1,5,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.9197154471544715,0.9806910569105691,0.9552845528455285,0.9461382113821138,0.9878048780487805,0.9579268292682925,0.024564082390708897,165,0.9070432208168545,0.9811319639634882,0.9458854748602513,0.9379246040242508,0.9879051533521356,0.9519780834033961,0.029646130081361965,165
0.12934517860412598,0.004683003334782261,0.010888385772705077,0.00048303047263578003,5,log2,1,5,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.9939024390243902,1.0,0.9969512195121951,0.9959349593495935,0.9969512195121951,0.9967479674796748,0.001970601568055417,119,0.9939940620249085,1.0,0.996959994384082,0.9959584838903944,0.9969649157408016,0.9967754912080373,0.0019427418399196009,119
0.019486474990844726,0.0018263688915398908,0.008431053161621094,0.00099846230021197,5,log2,1,10,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 10}",0.7428861788617886,0.6117886178861789,0.551829268292683,0.6697154471544715,0.7926829268292683,0.6737804878048781,0.08676981384608358,207,0.7252024024998921,0.591660290004906,0.5304659098914153,0.6391017697633543,0.7635789933303377,0.6500018730979811,0.08528338751812811,209
0.07316799163818359,0.007624799075143042,0.009326362609863281,0.0007671354897042292,5,log2,1,10,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 50}",0.9898373983739838,0.8963414634146342,0.9695121951219512,0.9817073170731707,0.9939024390243902,0.966260162601626,0.035938270089919254,162,0.9898294738461192,0.8801201853001072,0.9713599530231396,0.9828239823686509,0.9941181913029785,0.963650357168199,0.04246878960080562,158
0.14229345321655273,0.004281951364020334,0.012819910049438476,0.0007283982756357649,5,log2,1,10,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",1.0,0.9908536585365854,0.9684959349593496,0.9654471544715447,0.9959349593495935,0.9841463414634145,0.014351954019438807,144,1.0,0.9908675719521595,0.9603513675469421,0.9555132113821139,0.995943292944814,0.9805350887652059,0.018743173072981376,146
0.02061805725097656,0.0003698542040488312,0.00779118537902832,0.0007787653110969193,5,log2,2,2,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 10}",0.6839430894308943,0.5640243902439024,0.7205284552845529,0.6300813008130082,0.6707317073170732,0.6538617886178862,0.05342320283698485,210,0.6776682906680277,0.5541319738314409,0.6940666023318841,0.5885546302178358,0.6374441769863903,0.6303731348071158,0.05273554999000229,210
0.07381353378295899,0.004825919018191946,0.01007981300354004,0.0009056972154113819,5,log2,2,2,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.9258130081300813,0.9166666666666666,0.9308943089430894,0.9573170731707317,0.9278455284552846,0.9317073170731707,0.013655753684748634,179,0.9212112041704126,0.897821959942453,0.9140976322823771,0.9508995104785926,0.9072320173923452,0.9182524648532361,0.018059358533739647,183
0.12503352165222167,0.003119032185510518,0.01140737533569336,0.00045155388739376697,5,log2,2,2,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.9959349593495935,0.9959349593495935,0.9969512195121951,0.9908536585365854,0.9878048780487805,0.9934959349593495,0.00355545847246666,131,0.995898000183967,0.995937705071073,0.9969923386340782,0.9909023255851201,0.9879339902092062,0.9935328719366889,0.0035103337324744843,131
0.01869826316833496,0.0013398115571505765,0.007594013214111328,0.0005040730289010848,5,log2,2,5,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 10}",0.6351626016260162,0.6097560975609756,0.5975609756097561,0.6382113821138211,0.7012195121951219,0.6363821138211382,0.03584619135780259,214,0.6049480230094705,0.5728892690982141,0.5752766575431154,0.6060186432865375,0.6578124985239859,0.6033890182922647,0.030632662801792547,214
0.06719965934753418,0.0014557932104639689,0.009047651290893554,0.00011259756046896547,5,log2,2,5,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.9522357723577236,0.9878048780487805,0.9817073170731707,0.9969512195121951,0.9563008130081301,0.975,0.017656039740230882,154,0.9472360280416028,0.9877724698107347,0.9821302255971912,0.9969939849484257,0.9486378538388888,0.9725541124473687,0.02065720472653753,154
0.12230172157287597,0.0013922039978062754,0.011850309371948243,0.0005657005893665187,5,log2,2,5,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.9969512195121951,0.9959349593495935,0.9959349593495935,0.9949186991869918,1.0,0.9967479674796748,0.0017484400949273656,119,0.996959138422553,0.9959471440199515,0.995947559272273,0.9949399123314117,1.0,0.9967587508092379,0.0017418818680189892,120
0.01889791488647461,0.0006586681756977569,0.007409524917602539,0.0004916723039414691,5,log2,2,10,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 10}",0.6941056910569106,0.7510162601626016,0.6067073170731707,0.7682926829268293,0.8282520325203252,0.7296747967479675,0.07490051127109057,200,0.6743963001451782,0.7426234150440604,0.5689168903804112,0.7361463662918024,0.8158639988076594,0.7075893941338223,0.08258101244599166,200
0.06472139358520508,0.0011689701825224452,0.009179639816284179,0.00041434403713752377,5,log2,2,10,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 50}",0.9380081300813008,0.9654471544715447,0.9512195121951219,0.907520325203252,0.9878048780487805,0.95,0.02689846951233267,168,0.9217347149025337,0.9555777758191407,0.9425303657957259,0.883644902660431,0.9878908413403812,0.9382757201036425,0.03474839410637635,171
0.12546892166137696,0.004018514689927261,0.01175861358642578,0.0008345939999774665,5,log2,2,10,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",1.0,0.9969512195121951,0.9380081300813008,0.9949186991869918,0.9969512195121951,0.9853658536585366,0.023734407442268294,141,1.0,0.9969741567594131,0.920230685604911,0.994980783200427,0.9969649157408016,0.9818301082611105,0.030841461350285915,144
0.01914186477661133,0.002023775728813452,0.007382488250732422,0.0005053580987985501,5,log2,4,2,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 10}",0.5853658536585366,0.7327235772357723,0.6077235772357723,0.6117886178861789,0.7184959349593496,0.6512195121951219,0.06156691612342761,211,0.554855812134104,0.6987108818848026,0.5948113950496874,0.5935079709698236,0.6899785915312336,0.6263729303139303,0.057392322883872395,211
0.0689272403717041,0.0037731088186350745,0.009525108337402343,0.0006661906493896457,5,log2,4,2,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.9664634146341463,0.9634146341463414,0.8800813008130082,0.8932926829268293,0.9552845528455285,0.9317073170731707,0.03717568020037781,179,0.9598309675074089,0.9540609807380663,0.8675632579352053,0.8698968835618567,0.9458469684176001,0.9194398116320276,0.04164873899157454,182
0.12469062805175782,0.0036031162435958483,0.011361074447631837,0.00036911090625630765,5,log2,4,2,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.9989837398373984,0.9878048780487805,0.9969512195121951,0.9969512195121951,0.9949186991869918,0.9951219512195122,0.003877801631776213,124,0.9989841811140647,0.9879018898162404,0.9969660265886383,0.9969939849484257,0.9949255238889385,0.9951543212712615,0.003846675844662326,124
0.018334007263183592,0.000564683894860277,0.007581853866577148,0.0007918714621867137,5,log2,4,5,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 10}",0.7154471544715447,0.7083333333333334,0.6697154471544715,0.6849593495934959,0.7357723577235772,0.7028455284552846,0.023197459979794728,202,0.686184151349285,0.694041347592957,0.6387717100422677,0.6658124339578928,0.7168310898653453,0.6803281465615496,0.02642897225778921,202
0.06613740921020508,0.002476822461693257,0.008974170684814453,0.0001023484724827899,5,log2,4,5,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.9532520325203252,0.9878048780487805,0.9227642276422764,0.8932926829268293,0.9857723577235772,0.9485772357723576,0.03651528970779653,169,0.9467038427629814,0.9879490222086237,0.9111386658334962,0.868066099167133,0.9857343653542299,0.939918399065293,0.04570144815703036,169
0.12324967384338378,0.0019953704704158714,0.011145210266113282,0.00024225362557070112,5,log2,4,5,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.9989837398373984,0.959349593495935,0.9888211382113821,0.9623983739837398,1.0,0.9819105691056912,0.017641995426933114,148,0.998988839350759,0.9497946625350532,0.9888295783512296,0.9532861431044866,1.0,0.9781798446683057,0.02212674945940886,149
0.01782259941101074,0.0004186119871812293,0.007176685333251953,0.0002655788804906542,5,log2,4,10,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 10}",0.7997967479674797,0.6961382113821138,0.584349593495935,0.7682926829268293,0.633130081300813,0.6963414634146342,0.08052064699096424,203,0.7793791874112386,0.6660454750718284,0.5634399126380694,0.7463094942478377,0.6152864606713865,0.6740921060080721,0.08008430653386552,203
0.06546134948730468,0.0017260357412888093,0.009928464889526367,0.0008235810971583339,5,log2,4,10,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 50}",0.9888211382113821,0.9237804878048781,0.9583333333333334,0.9542682926829268,0.991869918699187,0.9634146341463415,0.025042102164652715,163,0.9890898354016516,0.9083549532409411,0.9499885829688328,0.944110438003256,0.9918634789490515,0.9566814577127467,0.031068806562325774,164
