mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__penalty,param_clf__solver,param_preproc__n_features_to_select,param_preproc__step,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
1.4154399394989015,0.062463391292129196,0.0076848030090332035,0.0008219611631596618,0.1,l2,lbfgs,100,2,"{'clf__C': 0.1, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.8062898159027099,0.09226458291330146,0.009074735641479491,0.0008552050490780518,0.1,l2,lbfgs,110,1,"{'clf__C': 0.1, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.0194706439971923,0.04895874851954736,0.007727813720703125,6.232818003706156e-05,0.1,l2,lbfgs,110,2,"{'clf__C': 0.1, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.0197022914886475,0.03148838650818313,0.007997274398803711,0.0004710106116006214,0.1,l2,lbfgs,120,1,"{'clf__C': 0.1, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.6440845012664795,0.023129854323319,0.008251762390136719,0.000985186507675208,0.1,l2,lbfgs,120,2,"{'clf__C': 0.1, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.6067896366119383,0.06999596292314482,0.008202266693115235,0.0010571505327585354,0.25,l2,lbfgs,100,1,"{'clf__C': 0.25, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.4351853370666503,0.04147272358972515,0.008369159698486329,0.0004142943717650126,0.25,l2,lbfgs,100,2,"{'clf__C': 0.25, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.836397075653076,0.04158074347541393,0.00923171043395996,0.0012721791043798598,0.25,l2,lbfgs,110,1,"{'clf__C': 0.25, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.0471696853637695,0.04426770962017233,0.007958984375,0.0005814430105080511,0.25,l2,lbfgs,110,2,"{'clf__C': 0.25, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.146511173248291,0.08686114327489637,0.009334659576416016,0.0015300748221031748,0.25,l2,lbfgs,120,1,"{'clf__C': 0.25, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.6956847667694092,0.040989925962672896,0.00794377326965332,0.00047492537151698955,0.25,l2,lbfgs,120,2,"{'clf__C': 0.25, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.6898176670074463,0.13153702608057805,0.009164047241210938,0.001968007709048811,0.5,l2,lbfgs,100,1,"{'clf__C': 0.5, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.4842906951904298,0.09764197004519294,0.008498382568359376,0.0010034266449226593,0.5,l2,lbfgs,100,2,"{'clf__C': 0.5, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.8386610984802245,0.05124001388005971,0.009430503845214844,0.001954699026163614,0.5,l2,lbfgs,110,1,"{'clf__C': 0.5, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.0878199100494386,0.08592044445316276,0.008168268203735351,0.001009086095225717,0.5,l2,lbfgs,110,2,"{'clf__C': 0.5, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.040463352203369,0.03675571844264255,0.007736110687255859,0.00040796453975045925,0.5,l2,lbfgs,120,1,"{'clf__C': 0.5, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.6926321983337402,0.0465896647551003,0.009190702438354492,0.0011467811480721938,0.5,l2,lbfgs,120,2,"{'clf__C': 0.5, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.2843949794769287,0.20190000736396532,0.011863279342651366,0.00309633650184046,0.75,l2,lbfgs,100,1,"{'clf__C': 0.75, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.587427520751953,0.09553247404990779,0.009286737442016602,0.000915776228851119,0.75,l2,lbfgs,100,2,"{'clf__C': 0.75, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.2392673969268797,0.2599426228846433,0.01368408203125,0.0045977585421187375,0.75,l2,lbfgs,110,1,"{'clf__C': 0.75, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
